bosky	adjective
braky	adjective
bulgy	adjective
burry	adjective
cecal	adjective
ceric	adjective
choky	adjective
comal	adjective
doric	adjective
dormy	adjective
drily	adverb
dully	adverb
dural	adjective
faddy	adjective
ferny	adjective
fitly	adverb
fluky	adjective
fugal	adjective
fuggy	adjective
gamey	adjective
gauzy	adjective
gayly	adverb
genic	adjective
germy	adjective
glary	adjective
glial	adjective
gluey	adjective
goosy	adjective
gouty	adjective
grapy	adjective
gushy	adjective
gyral	adjective
hadal	adjective
haply	adverb
hemal	adjective
hemic	adjective
hoary	adjective
holey	adjective
hulky	adjective
humic	adjective
icily	adverb
ictal	adjective
ictic	adjective
jaggy	adjective
jolty	adjective
jural	adjective
laxly	adverb
lossy	adjective
lotic	adjective
manky	adjective
mesic	adjective
mingy	adjective
mirky	adjective
molal	adjective
moony	adjective
mothy	adjective
mussy	adjective
newsy	adjective
niffy	adjective
nubby	adjective
octal	adjective
ohmic	adjective
palmy	adjective
parky	adjective
pawky	adjective
peaty	adjective
plumy	adjective
podgy	adjective
pricy	adjective
prosy	adjective
pulpy	adjective
punic	adjective
pupal	adjective
pursy	adjective
rangy	adjective
redly	adverb
reefy	adjective
riant	adjective
roily	adjective
ropey	adjective
runic	adjective
runty	adjective
rushy	adjective
rutty	adjective
seamy	adjective
sedgy	adjective
silty	adjective
slaty	adjective
